1.9608e-05 2.214e-05 2.3729e-05 2.6177e-05 2.9904e-05 3.5148e-05 3.9646e-05 4.2736e-05 4.7178e-05 5.2315e-05 5.7165e-05 6.1521e-05 6.6865e-05 7.3822e-05 8.3647e-05 9.438e-05 0.000105194 0.000114939 0.000124748 0.000138933 0.000155621 0.000169687 0.00018393 0.000201969 0.000220373 0.000239041 0.000260615 0.000285028 0.000308695 0.000331763 0.000360909 0.000394494 0.000427572 0.000459007 0.000493037 0.000532471 0.000579494 0.000632387 0.000689033 0.000746991 0.000808322 0.000877187 0.000953732 0.00102668 0.00110405 0.00118703 0.00127217 0.0013601 0.00146168 0.00157218 0.00168725 0.00180687 0.00192305 0.00205105 0.00219502 0.00234253 0.00249778 0.00265036 0.00281141 0.00299881 0.00319021 0.00338444 0.00359917 0.00381829 0.00405218 0.00431041 0.00459718 0.0048861 0.00517807 0.00547612 0.00580535 0.00617051 0.00654719 0.00691922 0.00728906 0.00768376 0.00809168 0.00850047 0.0089475 0.0094165 0.00988966 0.0103794 0.0108971 0.0114118 0.0119203 0.0124733 0.0130684 0.0136635 0.0142889 0.0149291 0.0155949 0.0162713 0.0169663 0.0176967 0.0184474 0.0192212 0.020002 0.0208039 0.0216503 0.0225147 0.0233847 0.0233733 0.0226213 0.0217657 0.0209077 0.020091 0.0193228 0.0185751 0.0178384 0.0171091 0.0163965 0.0157254 0.0150726 0.0144078 0.0137653 0.0131345 0.0125391 0.0119718 0.0114346 0.010908 0.0103862 0.00989225 0.00941614 0.00897554 0.00855158 0.0081326 0.00773311 0.00733891 0.00695927 0.00658765 0.00623502 0.00589836 0.00558555 0.00528322 0.00499902 0.00473783 0.00447065 0.00420475 0.0039625 0.00373738 0.00352609 0.00332653 0.00312968 0.00294614 0.00277537 0.00259969 0.00243899 0.00228764 0.00214295 0.0020015 0.00186566 0.00173712 0.00162619 0.00152131 0.00141753 0.00132792 0.00124504 0.00116516 0.00108894 0.00100835 0.000931126 0.000856012 0.000789242 0.000731553 0.000676083 0.000624771 0.000577654 0.000532172 0.000488402 0.000447718 0.000412746 0.000381627 0.000354049 0.00032789 0.000302042 0.000280701 0.000263149 0.000243787 0.000224948 0.000208049 0.000190111 0.000169686 0.000151501 0.000137011 0.000126826 0.000117278 0.000107142 9.7894e-05 8.9181e-05 8.009e-05 7.1381e-05 6.4281e-05 5.818e-05 5.292e-05 4.9128e-05 4.5934e-05 4.2552e-05 3.7942e-05 3.416e-05 3.1114e-05 0 
-100 -99 -98 -97 -96 -95 -94 -93 -92 -91 -90 -89 -88 -87 -86 -85 -84 -83 -82 -81 -80 -79 -78 -77 -76 -75 -74 -73 -72 -71 -70 -69 -68 -67 -66 -65 -64 -63 -62 -61 -60 -59 -58 -57 -56 -55 -54 -53 -52 -51 -50 -49 -48 -47 -46 -45 -44 -43 -42 -41 -40 -39 -38 -37 -36 -35 -34 -33 -32 -31 -30 -29 -28 -27 -26 -25 -24 -23 -22 -21 -20 -19 -18 -17 -16 -15 -14 -13 -12 -11 -10 -9 -8 -7 -6 -5 -4 -3 -2 -1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
